cluster_size,sample_titles,urls,problem_categories,notes
68,شركة كشف تسربات المياه بأبها | شركة كشف تسربات المياه بالطائف | شركة كشف تسربات المياه بالخبر | شركة كشف تسربات المياه بالدمام | شركة كشف تسربات المياه بالمدينة المنورة | شركة كشف تسربات المياه بمكة المكرمة | شركة كشف تسربات المياه بجدة | كشف تسربات المياه في شرورة | شركة ركن التطور,https://www.rukn-eltatawer.com/sa/water-leak-detection-abha/ https://www.rukn-eltatawer.com/sa/water-leak-detection-taif/ https://www.rukn-eltatawer.com/sa/water-leak-detection-khobar/ https://www.rukn-eltatawer.com/sa/water-leak-detection-dammam/ https://www.rukn-eltatawer.com/sa/water-leak-detection-medina/ https://www.rukn-eltatawer.com/sa/water-leak-detection-mecca/ https://www.rukn-eltatawer.com/sa/water-leak-detection-jeddah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-sharurah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-umluj/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mandaq/ https://www.rukn-eltatawer.com/sa/water-leak-detection-samtah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-an-nuayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tanuma/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-namas/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-bukayriyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-ar-rass/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-makhwah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-baljurashi/ https://www.rukn-eltatawer.com/sa/water-leak-detection-tathlith/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-hinakiyah/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-mahd/ https://www.rukn-eltatawer.com/sa/water-leak-detection-alula/ https://www.rukn-eltatawer.com/sa/water-leak-detection-badr/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-jumum/ https://www.rukn-eltatawer.com/sa/water-leak-detection-rabigh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-hafar-al-batin/ https://www.rukn-eltatawer.com/sa/water-leak-detection-duba/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-wajh/ https://www.rukn-eltatawer.com/sa/water-leak-detection-al-qurayyat/ https://www.rukn-eltatawer.com/sa/water-leak-detection-turaif/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تنظيف حمامات بالدمام | شركة تنظيف حمامات بالمدينة المنورة | شركة تنظيف حمامات بمكة المكرمة | شركة تنظيف حمامات بأبها | شركة تنظيف حمامات بالطائف | شركة تنظيف حمامات بجدة | شركة تنظيف حمامات بالخبر | شركة تنظيف حمامات بالرياض,https://www.rukn-eltatawer.com/sa/bathroom-cleaning-dammam/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-medina/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-mecca/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-abha/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-taif/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-jeddah/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-khobar/ https://www.rukn-eltatawer.com/sa/bathroom-cleaning-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تغليف أثاث احترافي بالدمام | شركة تغليف أثاث احترافي بالمدينة المنورة | شركة تغليف أثاث احترافي بمكة المكرمة | شركة تغليف أثاث احترافي بأبها | شركة تغليف أثاث احترافي بالطائف | شركة تغليف أثاث احترافي بجدة | شركة تغليف أثاث احترافي بالخبر | شركة تغليف أثاث احترافي بالرياض,https://www.rukn-eltatawer.com/sa/furniture-packaging-dammam/ https://www.rukn-eltatawer.com/sa/furniture-packaging-medina/ https://www.rukn-eltatawer.com/sa/furniture-packaging-mecca/ https://www.rukn-eltatawer.com/sa/furniture-packaging-abha/ https://www.rukn-eltatawer.com/sa/furniture-packaging-taif/ https://www.rukn-eltatawer.com/sa/furniture-packaging-jeddah/ https://www.rukn-eltatawer.com/sa/furniture-packaging-khobar/ https://www.rukn-eltatawer.com/sa/furniture-packaging-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تصميم وتنفيذ ديكورات بأبها | شركة تصميم وتنفيذ ديكورات بالطائف | شركة تصميم وتنفيذ ديكورات بالخبر | شركة تصميم وتنفيذ ديكورات بالدمام | شركة تصميم وتنفيذ ديكورات بالمدينة المنورة | شركة تصميم وتنفيذ ديكورات بمكة المكرمة | شركة تصميم وتنفيذ ديكورات بجدة | شركة تصميم وتنفيذ ديكورات بالرياض,https://www.rukn-eltatawer.com/sa/decor-design-abha/ https://www.rukn-eltatawer.com/sa/decor-design-taif/ https://www.rukn-eltatawer.com/sa/decor-design-khobar/ https://www.rukn-eltatawer.com/sa/decor-design-dammam/ https://www.rukn-eltatawer.com/sa/decor-design-medina/ https://www.rukn-eltatawer.com/sa/decor-design-mecca/ https://www.rukn-eltatawer.com/sa/decor-design-jeddah/ https://www.rukn-eltatawer.com/sa/decor-design-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تشطيب ودهان فلل جديدة بالدمام | شركة تشطيب ودهان فلل جديدة بالمدينة المنورة | شركة تشطيب ودهان فلل جديدة بمكة المكرمة | شركة تشطيب ودهان فلل جديدة بأبها | شركة تشطيب ودهان فلل جديدة بالطائف | شركة تشطيب ودهان فلل جديدة بجدة | شركة تشطيب ودهان فلل جديدة بالخبر | شركة تشطيب ودهان فلل جديدة بالرياض,https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-dammam/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-medina/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-mecca/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-abha/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-taif/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-jeddah/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-khobar/ https://www.rukn-eltatawer.com/sa/new-villa-finishing-painting-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة ترميم وصيانة مباني بالدمام | شركة ترميم وصيانة مباني بالمدينة المنورة | شركة ترميم وصيانة مباني بمكة المكرمة | شركة ترميم وصيانة مباني بأبها | شركة ترميم وصيانة مباني بالطائف | شركة ترميم وصيانة مباني بجدة | شركة ترميم وصيانة مباني بالخبر | شركة ترميم وصيانة مباني بالرياض,https://www.rukn-eltatawer.com/sa/building-renovation-dammam/ https://www.rukn-eltatawer.com/sa/building-renovation-medina/ https://www.rukn-eltatawer.com/sa/building-renovation-mecca/ https://www.rukn-eltatawer.com/sa/building-renovation-abha/ https://www.rukn-eltatawer.com/sa/building-renovation-taif/ https://www.rukn-eltatawer.com/sa/building-renovation-jeddah/ https://www.rukn-eltatawer.com/sa/building-renovation-khobar/ https://www.rukn-eltatawer.com/sa/building-renovation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة ترميم منازل قديمة بالدمام | شركة ترميم منازل قديمة بالمدينة المنورة | شركة ترميم منازل قديمة بمكة المكرمة | شركة ترميم منازل قديمة بأبها | شركة ترميم منازل قديمة بالطائف | شركة ترميم منازل قديمة بجدة | شركة ترميم منازل قديمة بالخبر | شركة ترميم منازل قديمة بالرياض,https://www.rukn-eltatawer.com/sa/old-house-renovation-dammam/ https://www.rukn-eltatawer.com/sa/old-house-renovation-medina/ https://www.rukn-eltatawer.com/sa/old-house-renovation-mecca/ https://www.rukn-eltatawer.com/sa/old-house-renovation-abha/ https://www.rukn-eltatawer.com/sa/old-house-renovation-taif/ https://www.rukn-eltatawer.com/sa/old-house-renovation-jeddah/ https://www.rukn-eltatawer.com/sa/old-house-renovation-khobar/ https://www.rukn-eltatawer.com/sa/old-house-renovation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة ترميم مطابخ بالدمام | شركة ترميم مطابخ بالمدينة المنورة | شركة ترميم مطابخ بمكة المكرمة | شركة ترميم مطابخ بأبها | شركة ترميم مطابخ بالطائف | شركة ترميم مطابخ بجدة | شركة ترميم مطابخ بالخبر | شركة ترميم مطابخ بالرياض,https://www.rukn-eltatawer.com/sa/kitchen-renovation-dammam/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-medina/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-mecca/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-abha/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-taif/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-jeddah/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-khobar/ https://www.rukn-eltatawer.com/sa/kitchen-renovation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة ترميم حمامات بالدمام | شركة ترميم حمامات بالمدينة المنورة | شركة ترميم حمامات بمكة المكرمة | شركة ترميم حمامات بأبها | شركة ترميم حمامات بالطائف | شركة ترميم حمامات بجدة | شركة ترميم حمامات بالخبر | شركة ترميم حمامات بالرياض,https://www.rukn-eltatawer.com/sa/bathroom-renovation-dammam/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-medina/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-mecca/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-abha/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-taif/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-jeddah/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-khobar/ https://www.rukn-eltatawer.com/sa/bathroom-renovation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب وفك الأثاث بالدمام | شركة تركيب وفك الأثاث بالمدينة المنورة | شركة تركيب وفك الأثاث بمكة المكرمة | شركة تركيب وفك الأثاث بأبها | شركة تركيب وفك الأثاث بالطائف | شركة تركيب وفك الأثاث بجدة | شركة تركيب وفك الأثاث بالخبر | شركة تركيب وفك الأثاث بالرياض,https://www.rukn-eltatawer.com/sa/furniture-assembly-dammam/ https://www.rukn-eltatawer.com/sa/furniture-assembly-medina/ https://www.rukn-eltatawer.com/sa/furniture-assembly-mecca/ https://www.rukn-eltatawer.com/sa/furniture-assembly-abha/ https://www.rukn-eltatawer.com/sa/furniture-assembly-taif/ https://www.rukn-eltatawer.com/sa/furniture-assembly-jeddah/ https://www.rukn-eltatawer.com/sa/furniture-assembly-khobar/ https://www.rukn-eltatawer.com/sa/furniture-assembly-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب وصيانة فلاتر مياه بالدمام | شركة تركيب وصيانة فلاتر مياه بالمدينة المنورة | شركة تركيب وصيانة فلاتر مياه بمكة المكرمة | شركة تركيب وصيانة فلاتر مياه بأبها | شركة تركيب وصيانة فلاتر مياه بالطائف | شركة تركيب وصيانة فلاتر مياه بجدة | شركة تركيب وصيانة فلاتر مياه بالخبر | شركة تركيب وصيانة فلاتر مياه بالرياض,https://www.rukn-eltatawer.com/sa/water-filters-dammam/ https://www.rukn-eltatawer.com/sa/water-filters-medina/ https://www.rukn-eltatawer.com/sa/water-filters-mecca/ https://www.rukn-eltatawer.com/sa/water-filters-abha/ https://www.rukn-eltatawer.com/sa/water-filters-taif/ https://www.rukn-eltatawer.com/sa/water-filters-jeddah/ https://www.rukn-eltatawer.com/sa/water-filters-khobar/ https://www.rukn-eltatawer.com/sa/water-filters-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب وصيانة شفاطات مطابخ بالدمام | شركة تركيب وصيانة شفاطات مطابخ بالمدينة المنورة | شركة تركيب وصيانة شفاطات مطابخ بمكة المكرمة | شركة تركيب وصيانة شفاطات مطابخ بأبها | شركة تركيب وصيانة شفاطات مطابخ بالطائف | شركة تركيب وصيانة شفاطات مطابخ بجدة | شركة تركيب وصيانة شفاطات مطابخ بالخبر | شركة تركيب وصيانة شفاطات مطابخ بالرياض,https://www.rukn-eltatawer.com/sa/kitchen-hoods-dammam/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-medina/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-mecca/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-abha/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-taif/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-jeddah/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-khobar/ https://www.rukn-eltatawer.com/sa/kitchen-hoods-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب وصيانة أنظمة تنقية الهواء بالدمام | شركة تركيب وصيانة أنظمة تنقية الهواء بالمدينة المنورة | شركة تركيب وصيانة أنظمة تنقية الهواء بمكة المكرمة | شركة تركيب وصيانة أنظمة تنقية الهواء بأبها | شركة تركيب وصيانة أنظمة تنقية الهواء بالطائف | شركة تركيب وصيانة أنظمة تنقية الهواء بجدة | شركة تركيب وصيانة أنظمة تنقية الهواء بالخبر | شركة تركيب وصيانة أنظمة تنقية الهواء بالرياض,https://www.rukn-eltatawer.com/sa/air-purification-dammam/ https://www.rukn-eltatawer.com/sa/air-purification-medina/ https://www.rukn-eltatawer.com/sa/air-purification-mecca/ https://www.rukn-eltatawer.com/sa/air-purification-abha/ https://www.rukn-eltatawer.com/sa/air-purification-taif/ https://www.rukn-eltatawer.com/sa/air-purification-jeddah/ https://www.rukn-eltatawer.com/sa/air-purification-khobar/ https://www.rukn-eltatawer.com/sa/air-purification-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بالدمام | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بالمدينة المنورة | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بمكة المكرمة | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بأبها | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بالطائف | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بجدة | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بالخبر | شركة تركيب وصيانة أجهزة تبريد مياه الخزانات بالرياض,https://www.rukn-eltatawer.com/sa/tank-water-chiller-dammam/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-medina/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-mecca/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-abha/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-taif/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-jeddah/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-khobar/ https://www.rukn-eltatawer.com/sa/tank-water-chiller-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب ورق حائط بالدمام | شركة تركيب ورق حائط بالمدينة المنورة | شركة تركيب ورق حائط بمكة المكرمة | شركة تركيب ورق حائط بأبها | شركة تركيب ورق حائط بالطائف | شركة تركيب ورق حائط بجدة | شركة تركيب ورق حائط بالخبر | شركة تركيب ورق حائط بالرياض,https://www.rukn-eltatawer.com/sa/wallpaper-installation-dammam/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-medina/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-mecca/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-abha/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-taif/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-jeddah/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-khobar/ https://www.rukn-eltatawer.com/sa/wallpaper-installation-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب ورق جدران بالدمام | شركة تركيب ورق جدران بالمدينة المنورة | شركة تركيب ورق جدران بمكة المكرمة | شركة تركيب ورق جدران بأبها | شركة تركيب ورق جدران بالطائف | شركة تركيب ورق جدران بجدة | شركة تركيب ورق جدران بالخبر | شركة تركيب ورق جدران بالرياض,https://www.rukn-eltatawer.com/sa/wallpaper-dammam/ https://www.rukn-eltatawer.com/sa/wallpaper-medina/ https://www.rukn-eltatawer.com/sa/wallpaper-mecca/ https://www.rukn-eltatawer.com/sa/wallpaper-abha/ https://www.rukn-eltatawer.com/sa/wallpaper-taif/ https://www.rukn-eltatawer.com/sa/wallpaper-jeddah/ https://www.rukn-eltatawer.com/sa/wallpaper-khobar/ https://www.rukn-eltatawer.com/sa/wallpaper-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
8,شركة تركيب نوافير جدارية بالدمام | شركة تركيب نوافير جدارية بالمدينة المنورة | شركة تركيب نوافير جدارية بمكة المكرمة | شركة تركيب نوافير جدارية بأبها | شركة تركيب نوافير جدارية بالطائف | شركة تركيب نوافير جدارية بجدة | شركة تركيب نوافير جدارية بالخبر | شركة تركيب نوافير جدارية بالرياض,https://www.rukn-eltatawer.com/sa/wall-fountain-dammam/ https://www.rukn-eltatawer.com/sa/wall-fountain-medina/ https://www.rukn-eltatawer.com/sa/wall-fountain-mecca/ https://www.rukn-eltatawer.com/sa/wall-fountain-abha/ https://www.rukn-eltatawer.com/sa/wall-fountain-taif/ https://www.rukn-eltatawer.com/sa/wall-fountain-jeddah/ https://www.rukn-eltatawer.com/sa/wall-fountain-khobar/ https://www.rukn-eltatawer.com/sa/wall-fountain-riyadh/,duplicate_similar,مجموعة مقالات شبه متطابقة في الصياغة
